"序号","题目","选项1","选项2","选项3","选项4","正确答案","正确奖励id","错误奖励id","精灵id"
"1437","下列成语中描写彩虹的成语是？","彩桥横空","孤芳自赏","天高云淡","刀山火海","1","5870","5880",""
"1438","下列成语中描写天空的成语是？","碧空如洗","山幽路辟","夕阳西斜","如花似玉","1","5870","5880",""
"1439","描写“冬天穿着夏天的鞋子”的成语是？","葛屦履霜","草木苍翠","竹篱瓦舍","大腹便便","1","5870","5880",""
"1440","“暗送秋波”秋波旧时指什么？","秋天的水波","秋天的菠菜","秋天的声波","爱慕的眼神","1","5870","5880",""
"1441","“燕语莺呼”中莺是什么鸟？","黄鹂","黄莺","麻雀","白鹭","1","5870","5880",""
"1442","和“鱼龙曼衍”意思相近的成语是？","鱼龙混杂","若隐若现","恬不知耻","自鸣得意","1","5870","5880",""
"1443","“负暄之献”中暄是什么意思？","阳光","问候","责骂","命令","1","5870","5880",""
"1444","“乘龙快婿”是形容什么？","好女婿","好儿子","好女儿","好哥哥","1","5870","5880",""
"1445","“壁立千仞，无欲则什么”《对联》","刚","钢","冈","肛","1","5870","5880",""
"1446","白日依山尽，什么入海流？《登鹳雀楼》","黄河","长江","河水","江水","1","5870","5880",""
"1447","慈母手中线，下一句是什么？《游子吟》","游子身上衣","临行密密缝","意恐迟迟归","晴翠接荒城","1","5870","5880",""
"1448","“路漫漫其修远兮，吾将上下而什么”《离骚》","求索","摸索","探索","搜索","1","5870","5880",""
"1449","夜阑卧听风吹雨，下一句是什么？《十一月四日》","铁马冰河入梦来","铁马冰河春梦来","千军万马入梦来","戈壁沙漠入梦来","1","5870","5880",""
"1450","“不入虎穴，焉得什么？”《后汉书·班超传》","虎子","虎骨","虎皮","虎鞭","1","5870","5880",""
"1451","挥一挥衣袖，下一句是什么？（再别康桥）","不带走一片云彩","我甘心做一条水草","沉淀着彩虹似的梦","沉默是今晚的康桥","1","5870","5880",""
"1452","“故人西辞黄鹤楼，烟花三月下扬州”中“故人”是谁？","孟浩然","李白","汪伦","王维","1","5870","5880",""
"1453","“少壮不努力，老大徒什么。”","伤悲","悲伤","忧伤","蛋疼","1","5870","5880",""
"1454","马致远的《天净沙.秋思》中，夕阳西下，断肠人在哪儿？","天涯","猫扑","海角","酒吧","1","5870","5880",""
"1455","“飞流直下三千尺，疑是银河落九天”指的是哪个风景区？","庐山","丹霞山","飞来峰","九华山","1","5870","5880",""
"1456","“天下兴亡，谁有责”《日知录·正始》","匹夫","人人","女子","公民","1","5870","5880",""
"1457","生当作人杰，下一句是什么？《夏日绝句》","死亦为鬼雄","死亦为鬼王","死后做鬼王","死后做土豪","1","5870","5880",""
"1458","宝剑锋从磨砺出，下一句是什么？《警世贤文》","梅花香自苦寒来","梅花香自风雪来","梅花香从苦寒来","菜花香自苦寒来","1","5870","5880",""
"1459","“桃李满天下”的“桃李“指什么？","学生","朋友","水果","情人","1","5870","5880",""
"1460","诗句“海上升明月”的下一句是？","天涯共此时","疑是地上霜","红掌拨清波","手可摘星辰","1","5870","5880",""
"1461","两情若是久长时，下一句是什么？","又岂在朝朝暮暮","便胜却人间无数","金风玉露一相逢","该是两人成婚日","1","5870","5880",""
"1462","人有悲欢离合，下一句是什么？","月有阴晴圆缺","有钱终成眷属","有情痛苦终生","此事古难全","1","5870","5880",""
"1463","“问君能有几多愁”诗句的下句是？","恰似一江春水向东流","往事知多少","雕栏玉砌应犹在","恰似一群太监上青楼","1","5870","5880",""
"1464","文章本天成，下一句是什么？","妙手偶得之","一世也无成","夜来大狗熊","夜来睡不着","1","5870","5880",""
"1465","清水出芙蓉，下一句是什么？","天然去雕饰","蠢猪各不同","出淤泥而不染","大千网络绿映红","1","5870","5880",""
"1466","待到山花烂漫时，下一句是什么？","她在丛中笑","我便奋力把花采","牧童遥指杏花村","路边野花不要采","1","5870","5880",""
"1467","天若有情天亦老，下一句是什么？","人间正道是沧桑","后宫佳丽三千人","千山万水总是情","不可沽名学霸王","1","5870","5880",""
"1468","身无彩凤双飞翼，下一句是什么？","心有灵犀一点通","画楼西畔桂堂东","走马兰台类转蓬","分曹射覆蜡灯红","1","5870","5880",""
"1469","清明时节雨纷纷，下一句是什么？《清明》","路上行人欲断魂","牧童遥指杏花村","借问酒家何处有","停车坐爱枫林晚","1","5870","5880",""
"1470","好雨知时节，下一句是什么？《春夜喜雨》","当春乃发生","润物细无声","随风潜入夜","红掌拨清波","1","5870","5880",""
"1471","出淤泥而不染，下一句是什么？《爱莲说》","濯清涟而不妖","晋陶渊明独爱菊","可爱者甚蕃","世人甚爱牡丹","1","5870","5880",""
"1472","“出淤泥而不染，濯清涟而不妖”形容的是哪种花？","莲花","牡丹","月季","玫瑰","1","5870","5880",""
"1473","一骑红尘妃子笑，下一句是什么？《过华清宫绝句》","无人知是荔枝来","长安回望绣城堆","山顶千门次第开","主人忘归客不发","1","5870","5880",""
"1474","月落乌啼霜满天，下一句是什么？《枫桥夜泊》","江枫渔火对愁眠","姑苏城外寒山寺","夜半钟声到客船","秦时明月汉时关","1","5870","5880",""
"1475","海内存知己，下一句是什么？《送杜少府之任蜀州》","天涯若比邻","海外无知己","海外找知己","天涯何处无芳草","1","5870","5880",""
"1476","夜来风雨声，花落知下一句是什么？《春晓》","多少","长短","大小","秋风","1","5870","5880",""
"1477","两个什么_鸣翠柳，一行白鹭上青天？《绝句》","黄鹂","鹦鹉","麻雀","喜鹊","1","5870","5880",""
"1478","千山鸟飞绝，万径人什么？《江雪》","踪灭","失踪","不还","未去","1","5870","5880",""
"1479","什么乌啼霜满天，江枫渔火对愁眠？《枫桥夜泊》","月落","日出","星星","流星","1","5870","5880",""
"1480","葡萄什么夜光杯，欲饮琵琶马上催？《凉州词》","美酒","水果","菠萝","蔬菜","1","5870","5880",""
"1481","“横眉冷对千夫指，俯首甘为孺子牛”出自我国哪位著名作家？","鲁迅","老舍","郭沫若","闻一多","1","5870","5880",""
"1482","前一句是什么，春风吹又生？","野火烧不尽","斩草不除根","离离原上草","一岁一枯荣","1","5870","5880",""
"1483","两个黄鹂鸣翠柳，一行白鹭上什么？","青天","蓝天","西天","南天","1","5870","5880",""
"1484","但使龙城飞将在，不教胡马渡什么？《出塞》","阴山","阳关","鬼门关","五台山","1","5870","5880",""
"1485","朝辞白帝什么间，千里江陵一日还？《早发白帝城》","彩云","白云","天地","在人","1","5870","5880",""
"1486","夜来风雨声，下一句是什么？《春晓》","花落知多少","春眠不觉晓","处处闻啼鸟","低头思故乡","1","5870","5880",""
"1487","谈笑有鸿儒，下一句是什么？《陋室铭》","往来无白丁","草色入帘青","无案牍之劳形","西蜀子云亭","1","5870","5880",""
"1488","“王师北定中原日，家祭无忘告乃翁”中“王师”指的是？","宋","唐","元","中华民国","1","5870","5880",""
"1489","宋朝词人苏轼的弟弟是谁？","苏辙","苏洵","苏东坡","苏有朋","1","5870","5880",""
"1490","李白比杜甫大几岁？","11","12","13","14","1","5870","5880",""
"1491","诗词“一枝红杏出墙来”描写的是？","春天","杏树","少妇","少女","1","5870","5880",""
"1492","“一骑红尘妃子笑，无人知是荔枝来”中“妃子”指的是谁？","杨玉环","甄嬛","江青","褒姒","1","5870","5880",""
"1493","“人生若只如初见，何事秋风悲画扇”的作者是谁？","纳兰性德","白居易","班婕妤","李清照","1","5870","5880",""
"1494","《长信宫怨》是描写谁的故事？","班婕妤","赵合德","赵飞燕","李清照","1","5870","5880",""
"1495","“老夫聊发少年狂”的下句是？","左牵黄，右擎苍","不思量，也不忘","自思量，不难忘","治肾亏，不含糖","1","5870","5880",""
"1496","“遗民泪尽胡尘里，南望王师又一年”中“胡尘”是指？","元","西夏","辽","苏联","1","5870","5880",""
"1497","“三十功名尘与土”的下句是？","八千里路云和月","五千年的风和雨","八千里的风和沙","八百后宫妻与妾","1","5870","5880",""
"1498","“沧海月明珠有泪”的下句是？","蓝田日暖玉生烟","蓝田玉暖日生烟","蓝田玉暖日升烟","蓝田日暖玉升烟","1","5870","5880",""
"1499","“十年生死两茫茫，不思量，自难忘”是怀念？","亡妻","爱妾","兄弟","朋友","1","5870","5880",""
"1500","见过了你，眼中再无其他女子。下列比较贴切的诗词是？","曾经沧海难为水","除去巫山不是雨","感时花溅泪","润物细无声","1","5870","5880",""
"1501","“闺中少妇不知愁，春日凝妆上什么楼”？","翠","青","红","花","1","5870","5880",""
"1502","少年听雨歌楼上，下一句是什么？","红烛昏罗帐","倚柱昏罗裳","红烛曼罗帐","倚柱昏罗帐","1","5870","5880",""
"1503","王昌龄的“黄沙百战穿金甲，不破楼兰终不还。”的题目是？","从军行","镇西关","边塞","塞外行","1","5870","5880",""
"1504","“忽如一夜春风来，千树万树梨花开。”是描写？","雪景","梨花","春风","白发","1","5870","5880",""
"1505","“南朝四百八十寺，多少楼台烟雨中。”的作者？","杜牧","杜甫","李贺","李商隐","1","5870","5880",""
"1506","死时有大批妓女送行的著名词人是？","柳永","董永","李商隐","陆游","1","5870","5880",""
"1507","《洛神赋》的作者是？","曹植","曹丕","嵇康","刘伶","1","5870","5880",""
"1508","“咬定青山不放松，立根原在破岩中”描写的是哪种植物？","竹","松树","梅","柏树","1","5870","5880",""
"1509","“合昏尚知时，鸳鸯不独宿”中的“合昏”指的是？","合欢花","合欢树","夕颜","木槿","1","5870","5880",""
"1510","“醉翁之意不在酒，意在什么也”？","山水之间","沛公","美妇","美景","1","5870","5880",""
"1511","李白的《将进酒》中“会须一饮多少杯”？","三百","四百","八百","六百","1","5870","5880",""
"1512","元稹在《闻乐天左降江州司马》中贬谪的朋友是？","白居易","苏轼","杜甫","高适","1","5870","5880",""
"1513","王维人称“诗佛”，他的字是？","摩诘","摩羯","魔羯","魔劫","1","5870","5880",""
"1514","“商女不知亡国恨”的下一句是？","隔江犹唱后庭花","隔江犹爆后庭花","倚江犹唱后庭菊","隔江犹唱菊花台","1","5870","5880",""
"1515","“几家夫妇同罗帐”下一句？","几家飘零在外头","几家欢喜几家仇","几家欢喜几家愁","几家离人独自流","1","5870","5880",""
"1516","《春江晚景》中“竹外桃花三两枝”的下一句是什么？","春江水暖鸭先知","春江水暖鸡先知","春江水暖我先知","春江水暖你先知","1","5870","5880",""
"1517","白居易《钱塘湖春行》中“几处早莺争暖树”的下句是？","谁家新燕啄春泥","谁家春燕啄新泥","谁家春燕啄水泥","谁家新燕啄淤泥","1","5870","5880",""
"1518","李煜《浪淘沙》中，流水落花春去也，下一句是什么？","天上人间","天上天下","人间天堂","水上乐园","1","5870","5880",""
"1519","《题都城南庄》中“去年今日此门中”的下一句是？","人面桃花相映红","人面菊花相映红","人面香腮相映红","人面玫瑰相映红","1","5870","5880",""
"1520","“眼前有景道不得，崔郎题诗在上头”是哪一首诗？","登黄鹤楼","登鹳雀楼","登金陵凤凰台","登滕王阁","1","5870","5880",""
"1521","李白《把酒问月》中，今人不见古时月，下一句是什么？","今月曾经照古人","此月曾经照古人","此月曾经陪古人","今月古时照良人","1","5870","5880",""
"1522","“不妨高卧，冰壶凉簟”说的是谁？","辛弃疾","陶渊明","陆游","陈元龙","1","5870","5880",""
"1523","“香山居士”是下面哪位文人的号？","白居易","欧阳修","李白","元稹","1","5870","5880",""
"1524","《白雪歌送武判官归京》“北风卷地白草折”的下一句是什么？","胡天八月即飞雪","胡天七月即飞雪","胡天九月即飞雪","胡天六月即飞雪","1","5870","5880",""
"1525","李煜《浪淘沙》中，流水落花春去也，下一句是什么？","天上人间","天上天下","人间天堂","水上乐园","1","5870","5880",""
"1526","“东边日出西边雨，道是无晴却有晴”出自？","竹枝词","木槿词","来生词","咏物词","1","5870","5880",""
"1527","问君能有几多愁，下一句是什么？","恰似一江春水向东流","恰似一江秋水向东流","恰似一汪清泉向东流","恰似一江秋水向西流","1","5870","5880",""
"1528","“平生不会相思，才会相思，便害相思”出自？","折桂令","葬花吟","乡思","忆亡妻","1","5870","5880",""
"1529","“愿得一心人，白首不相离”出自？","白头吟","白首吟","良人赋","良人吟","1","5870","5880",""
"1530","“曾经沧海难为水，除去巫山不是云”出自？","离思","相思","回忆","离人","1","5870","5880",""
"1531","此情可待成追忆？下一句是什么？《锦瑟》","只是当时已惘然","只是当时没注意","只是当时已结婚","只是当时没看见","1","5870","5880",""
"1532","前一句是什么，此恨绵绵无绝期？《长恨歌》","天长地久有时尽","天长地久有尽时","天地长久有尽时","天上人间有时尽","1","5870","5880",""
"1533","衣带渐宽终不悔，下一句是什么？《蝶恋花》","为伊消得人憔悴","减肥消得人憔悴","相思在心头","刚下眉头却上心头","1","5870","5880",""
"1534","“不是花中偏爱菊，此花开尽更无花”出自？","菊花","雏菊","小嫩菊","赏菊","1","5870","5880",""
"1535","沾衣欲湿杏花雨，下一句是什么？《绝句》","吹面不寒杨柳风","吹面不含杨柳风","耳边响起驼铃声","二月春风似剪刀","1","5870","5880",""
"1536","“何须浅碧轻红色，自是花中第一流”出自？","鹧鸪天·桂花","鹧鸪天·牡丹","鹧鸪天·含羞草","鹧鸪天·昙花","1","5870","5880",""
"1537","不要人夸好颜色，下一句是什么？《墨梅》","只留清气满乾坤","只留清气在人间","只留清气在凡间","只留清香满乾坤","1","5870","5880",""
"1538","蓦然回首，那人却在，下一句是什么？《青玉案》","灯火阑珊处","打飞机","玩手机","萤火阑珊处","1","5870","5880",""
"1539","“身无彩凤双飞翼，心有灵犀一点通”出自？","无题","佚名","锦瑟","鸳鸯","1","5870","5880",""
"1540","海上生明月，下一句是什么？《望月怀远》","天涯共此时","一起上天涯","船上人两双","月照旅人心","1","5870","5880",""
"1541","“明月松间照，清泉石上流”出自？","山居秋暝","山居春暝","秋名山居","秋名山幽灵","1","5870","5880",""
"1542","野旷天低树，下一句是什么？《宿建德江》","江清月近人","江清月勾人","江清月撩人","江清月勾魂","1","5870","5880",""
"1543","“当时明月在，曾照彩云归”出自？","临江仙","临江人","临江神","临江鬼","1","5870","5880",""
"1544","“我寄愁心与明月，随君直到夜朗西”出自？","闻王昌龄","闻王语嫣","闻王昭君","闻王诗龄","1","5870","5880",""
"1545","“好雨知时节，当春乃发生”出自？","春夜喜雨","雨夜喜春","夜雨寄北","春夜听雨","1","5870","5880",""
"1546","天街小雨润如酥，下一句是什么？","草色遥看近却无","青山遥看近却无","小河遥看如青龙","青草遥看近却无","1","5870","5880",""
"1547","前一句是什么，深巷明朝卖杏花？","小楼一夜听春雨","春宵一刻值千金","小楼一夜听秋雨","独卧小楼听夜雨","1","5870","5880",""
"1548","前一句是什么，吹面不寒杨柳风？《绝句》","沾衣欲湿杏花雨","欲满沾衣杏花雨","花雨沾衣湿淋漓","沾衣欲湿梨花雨","1","5870","5880",""
"1549","三军可夺帅也，下一句是什么？《论语·子罕》","匹夫不可夺志也","匹夫不可夺妻也","匹夫不可夺手机也","匹夫不可夺钱也","1","5870","5880",""
"1550","生于忧患，而死于什么？《孟子·告子下》","安乐","脑残","撸管","享乐","1","5870","5880",""
"1551","“不鸣则已，一鸣什么”？》《史记·滑稽列传》","惊人","吓人","死人","丢人","1","5870","5880",""
"1552","《陈涉世家》描写的谁的故事？","陈胜","陈涉","陈圆圆","陈冠希","1","5870","5880",""
"1553","“烈士暮年，壮心不已”出自？","龟虽寿","老马记","战马集","龟仙人","1","5870","5880",""
"1554","千磨万击还坚劲，下一句是什么？《竹石》","任尔东西南北风","任尔五六七八万","任尔雨打风吹去","任尔摸爬滚打踢","1","5870","5880",""
"1555","“笔落惊什么，诗成泣鬼神”《寄李十二白二十韵》","风雨","天地","乾坤","国家","1","5870","5880",""
"1556","“出师未捷身先死，长使英雄泪什么”《蜀相》","满襟","满脸","满裳","结晶","1","5870","5880",""
"1557","不畏浮云遮望眼，下一句是什么？《登飞来峰》","自缘身在最高层","只愿身在最高层","只缘身在此山中","只缘身在最高处","1","5870","5880",""
"1558","“春雨惊春清谷天”中第二个“春”指什么节气？","春分","立春","春至","惊蛰","1","5870","5880",""
"1559","“人不可有傲气，但不可无傲骨”是谁的座右铭？","徐悲鸿","周恩来","李大钊","孙中山","1","5870","5880",""
"1560","“天下兴亡，匹夫有责”是哪位思想家的名言？","顾炎武","黄宗羲","王夫之","王充","1","5870","5880",""
"1561","“床前明月光”中“床”指的是什么？","井上的围栏","窗户","卧具","席梦思","1","5870","5880",""
"1562","“但愿人长久，千里共婵娟”，其中婵娟指的是什么？","月亮","姻缘","美梦","美女","1","5870","5880",""
"1563","“一问三不知”出自《左传》，说的是哪“三不知”？","开始、经过、结果","姓名、性别、生辰","天文、地理、文学","孔子、孟子、老子","1","5870","5880",""
"1564","李清照词中的“绿肥红瘦”描写的是什么季节的景色？","晚春","仲夏","晚秋","早春","1","5870","5880",""
"1565","“爆竹声中一岁除，春风送暖入屠苏”屠苏指？","酒","苏州","酥肉","房屋","1","5870","5880",""
"1566","“揭竿为旗，斩木为兵”形容的是哪一场起义？","陈胜吴广起义","绿林起义","黄巾起义","赤眉起义","1","5870","5880",""
"1567","“己所不欲，勿施于人”是谁的名言？","孔子","老子","曹操","鲁迅","1","5870","5880",""
"1568","八月雪花飞塞北，秋来归雁向何方（猜地名）？","湖南","湖北","重庆","四川","1","5870","5880",""
"1569","“大珠小珠落玉盘”所形容的是什么乐器的弹奏声？","琵琶","古筝","吉他","六弦琴","1","5870","5880",""
"1570","“天生我材必有用，千金散尽还复来”是出自？","将进酒","北国风光","春","三毛流浪记","1","5870","5880",""
"1571","号“六一居士”的是？","欧阳修","陆游","欧阳春","李白","1","5870","5880",""
"1572","寻寻觅觅冷冷清清凄凄惨惨戚戚是出自宋朝那位词人之手？","李清照","老舍","徐志摩","杜甫","1","5870","5880",""
"1573","“似曾相识燕归来”的上一句是？","无可奈何花落去","啥时才能归故里","有朋自西方来","与燕齐飞","1","5870","5880",""
"1574","“好来宝”是哪个民族的即兴诗？","蒙古族","维吾尔族","汉族","壮族","1","5870","5880",""
"1575","《天方夜谭》用“谭”字而不用“谈”字？","古代写文章的避讳","作者写作手法","美观","古代没有谈","1","5870","5880",""
"1576","古诗的体制称为“风雅颂”，其中“雅”指？","王朝正声","北朝偏声","高雅","别致","1","5870","5880",""
"1577","“智者千虑，必有一失”语出？","晏子春秋","李尔王","论语","本草纲目","1","5870","5880",""
"1578","文章本无成，下一句是什么？","妙手偶得之","一世也无成","夜来大狗熊","夜来睡不着","1","5870","5880",""
"1579","“山外青山楼外楼”在原诗《题临安邸》中的下句是？","西湖歌舞几时休","暖风熏得游人醉","直把杭州作汴州","一缕清风荡前忧","1","5870","5880",""
"1580","“蜃楼疑海上，鸟道没云中”赞美的是？","悬空寺","少林寺","峨眉山","武当山","1","5870","5880",""
"1581","身无彩凤双飞翼，心有灵犀一点通是哪一个诗人的诗句？","李商隐","李白","陆游","陶渊明","1","5870","5880",""
"1582","“碧云天，黄叶地，北雁南飞”语出？","西厢记","红楼梦","西游记","水浒传","1","5870","5880",""
"1583","“近水楼台先得月”的下一句是？","向阳花木易为春","花月美景自有道","江水润物细无声","春水风光岂无情","1","5870","5880",""
"1584","忧劳可以兴国，下一句是什么？","逸豫可以亡身","闭目可以养神","宁静么可以致远","淡泊可以明志","1","5870","5880",""
"1585","座中泣下谁最多？下一句是什么？","江州司马青衫湿","哭哭啼啼真啰嗦","主人忘归客不发","同是天涯沦落人","1","5870","5880",""
"1586","西塞山前白鹭飞，下一句是什么？","桃花流水鳜鱼肥","满腹失望伤透心","劝君莫再寻网友","明日出家奔少林","1","5870","5880",""
"1587","远上寒山石径斜，下一句是什么？","白云深处有人家","借问美女何处有","牧童遥指三里屯","独钓寒江雪","1","5870","5880",""
"1588","停车坐爱枫林晚，下一句是什么？","霜叶红于二月花","人生得意须尽欢","春风吹又生","举头望明月","1","5870","5880",""
"1589","君子成人之美，下一句是什么？","不成人之恶","小人夺人所爱","小人长戚戚","温润如玉","1","5870","5880",""
"1590","穷则独善其身，下一句是什么？","达则兼济天下","富则妻妾成群","先天下之忧而忧","忧以天下","1","5870","5880",""
"1591","前一句是什么，为有暗香来？","遥知不是雪","此歌三千字","墙角数枝梅","傲骨梅无仰面花","1","5870","5880",""
"1592","书到用时方恨少，下一句是什么？","事非经过不知难","钱到月底不够花","是固教然后知困","学到最后也白搭","1","5870","5880",""
"1593","君自故乡来，下一句是什么？《杂诗》","应知故乡事","应该上网吧","我从西方来","孤舟蓑笠翁","1","5870","5880",""
"1594","天生我材必有用，下一句是什么？","千金散尽还复来","人生得意须尽欢","船到桥头自然直","老鼠儿子会打洞","1","5870","5880",""
"1595","昔闻洞庭水，下一句是什么？《登岳阳楼》","今上岳阳楼","吴楚东南坼","乾坤日夜浮","恨别鸟惊心","1","5870","5880",""
"1596","葡萄美酒夜光杯，下一句是什么？《凉州词》","欲饮琵琶马上催","古来征战几人回","醉卧沙场君莫笑","疑是银河落九天","1","5870","5880",""
"1597","朝辞白帝彩云间，下一句是什么？《早发白帝城》","千里江陵一日还","轻舟已过万重山","两岸猿声啼不住","夜半钟声到客船","1","5870","5880",""
"1598","但使龙城飞将在，下一句是什么？《出塞》","不教胡马渡阴山","万里长征人未还","一片孤城万仞山","万条垂下绿丝绦","1","5870","5880",""
"1599","大漠沙如雪，下一句是什么？《马诗》","燕山月似钩","何当金络脑","快走踏清秋","相看两不厌","1","5870","5880",""
"1600","明日复明日，下一句是什么？《明日歌》","明日何其多","万事成蹉跎","我生待明日","只在此山中","1","5870","5880",""
"1601","天门中断楚江开，下一句是什么？《望天门山》","碧水东流至此回","两岸青山相对出","孤帆一片日边来","不知何处是他乡","1","5870","5880",""
"1602","少小离家老大回，下一句是什么？《回乡偶书》","乡音无改鬓毛衰","儿童相见不相识","笑问客从何处来","每逢佳节倍思亲","1","5870","5880",""
"1603","洛阳亲友如相问，下一句是什么？《芙蓉楼送辛渐》","一片冰心在玉壶","寒雨连江夜入吴","平明送客楚山孤","悔教夫婿觅封侯","1","5870","5880",""
"1604","劝君莫惜金缕衣，下一句是什么？《金缕衣》","劝君惜取少年时","花开堪折直须折","莫待无花空折枝","常得君王带笑看","1","5870","5880",""
"1605","故人西辞黄鹤楼，下一句是什么？《送孟浩然之广陵》","烟花三月下扬州","寒雨连江夜入吴","每逢佳节倍思亲","万里长征人未还","1","5870","5880",""
"1606","李白《长干行》诗中有“郎骑竹马来，绕床弄青梅。”所指？","青梅竹马","两小无猜","天长地久","幸福美满","1","5870","5880",""
"1607","此曲只应天上有，下一句是什么？《赠花卿》","人间能得几回闻","半入江风半入云","锦城丝管日纷纷","夜半钟声到客船","1","5870","5880",""
"1608","什么远上白云间，一片孤城万仞山？《凉州词》","黄河","长江","白塔","故宫","1","5870","5880",""
"1609","等闲识得东风面，万紫什么总是春？《春日》","千红","蓝天","红绿","黑白","1","5870","5880",""
"1610","死去原知万事空，但悲不见什么同？《示儿》","九州","五洲","九大","五大","1","5870","5880",""
"1611","离离原上草，什么一枯荣？《赋得古原草送别》","一岁","十岁","百岁","千岁","1","5870","5880",""
"1612","儿童相见不相识，笑问什么从何处来？《回乡偶书》","客","人","你","我","1","5870","5880",""
"1613","只在此山中，什么不知处？《寻隐者不遇》","云深","天高","地阔","平原","1","5870","5880",""
"1614","君看一叶舟，出没什么波里？《江上渔者》","风","云","海","雨","1","5870","5880",""
"1615","横看成岭侧成峰，远近高低什么？《题西林壁》","各不同","都相同","都一样","各种各样","1","5870","5880",""
"1616","青青子衿，悠悠我什么？《短歌行》","心","身","肺","思","1","5870","5880",""
"1617","“飞流直下三千尺，疑是银河落九天”指的是哪个风景区？","庐山","泰山","黄山","华山","1","5870","5880",""
"1618","“白日依山尽，黄河入海流”描写的是？","鹳雀楼","黄鹤楼","黄山","金山","1","5870","5880",""
"1619","光阴似箭，下一句是什么？《增广贤文》","日月如梭","岁月如梭","日月如刀","岁月如刀","1","5870","5880",""
"1620","“海纳百川，下一句是什么？壁立千仞，无欲则刚”","有容乃大","包容乃大","包容奶大","有容奶大","1","5870","5880",""
"1621","穷则独善其身，下一句是什么？《孟子》","达则兼善天下","达则兼济天下","达则一统天下","达则包容天下","1","5870","5880",""
"1622","“业精于勤，荒于嬉”——《进学解》出自？","韩愈","韩遂","韩非子","韩寒","1","5870","5880",""
"1623","发奋忘食，乐以忘优，下一句是什么？《论语》","不知老之将至","不知老子将至","不知祸之将至","不知死之将至","1","5870","5880",""
"1624","“读万卷书，什么万里路”——刘彝","行","走","跑","爬","1","5870","5880",""
"1625","“穷则变，变则通”出自？","易经","易筋经","周易","易大师","1","5870","5880",""
"1626","“锲而不舍，金石可镂”《劝学篇》的作者？","荀子","老子","孔子","孟子","1","5870","5880",""
"1627","“羌笛何须怨杨柳，春风不度玉门关”出自？","凉州词","幽州词","北海词","西域词","1","5870","5880",""
"1628","“秦时明月汉时关，万里长征人未还”《出塞》的作者？","王昌龄","岑参","王翰","崔护","1","5870","5880",""
"1629","“三山半落青天外，二水中分什么”李白","白鹭洲","鹦鹉洲","赤水洲","南美洲","1","5870","5880",""
"1630","莫愁前路无知己，下一句是什么？《别董大》","天下谁人不识君","西出阳关无故人","春风不度玉门关","万里长征人未还","1","5870","5880",""
"1631","“月落乌啼霜满天，江枫渔火对愁眠”的作者？","张继","张济","张骥","张季","1","5870","5880",""
"1632","晴空一鹤排云上，下一句是什么？刘禹锡","便引诗情到碧霄","碧海千舟踏浪行","一夜征人尽望乡","野渡无人舟自横","1","5870","5880",""
"1633","“旧时王谢堂前燕，飞入寻常百姓家”出自？","乌衣巷","青衣巷","三坊七巷","南锣鼓巷","1","5870","5880",""
"1634","“侯门一入深似海，从此萧郎是路人”出自？","赠婢","赠妾","赠友","赠前妻","1","5870","5880",""
"1635","“秋风生渭水，落叶满长安”《江上忆吴处士》","贾岛","贾似道","贾政","贾宝玉","1","5870","5880",""
"1636","衰兰送客咸阳道，下一句是什么？《金铜仙人辞汉歌》","天若有情天亦老","多少楼台烟雨中","江流曲似九回肠","霜叶红于二月花","1","5870","5880",""
"1637","算术（5+5）*8=？","80","45","18","28","1","5870","5880",""
"1638","假设1=5、2=10、3=15、4=20，那么5等于几？","1","10","100","40","1","5870","5880",""
"1639","正方体有多少个面？","6个","5个","4个","8个","1","5870","5880",""
"1640","56？14=42","减","加","乘","除","1","5870","5880",""
"1641","算术10+10*10=？","110","1000","1100","100","1","5870","5880",""
"1642","一件衣服是50元，打八折，请问需要多少钱买这件衣服？","40元","50元","60元","20元","1","5870","5880",""
"1643","算术（5+5）*8*9*10*0=？","0","128","256","10","1","5870","5880",""
"1644","陈景润是被哪个数学家发掘并培养的？","华罗庚","钱学森","苏步青","陈省身","1","5870","5880",""
"1645","去年买一股票，当年下跌了20%，今年上涨百分之几才能保持原值？","0.25","0.3","0.2","0.15","1","5870","5880",""
"1646","把一根10米长的钢管切成1米长小管，需要切几次？","9次","8次","10次","12次","1","5870","5880",""
"1647","农夫有17只羊，除了9只以外都病死了，农夫还剩几只羊？","9只","8只","4只","1只不剩","1","5870","5880",""
"1648","1024？4=256","除","加","乘","减","1","5870","5880",""
"1649","32？4=8","除","加","乘","减","1","5870","5880",""
"1650","听,其中有声音？(打一字)","嘶","斯","试","想","1","5870","5880",""
"1651","初升的太阳？（打一字）","昇","祥","撒","我","1","5870","5880",""
"1652","屋下一只狗？（打一字）","戾","全","去","玩","1","5870","5880",""
"1653","太阳玩滑板，月亮旁边看？（打一字）","胆","明","日","月","1","5870","5880",""
"1654","咬掉一口？（打一字）","交","叫","跳","挑","1","5870","5880",""
"1655","抓鸡？（打一字）","擒","错","是","发","1","5870","5880",""
"1656","二层楼开四方窗？（打一字）","噩","晶","品","自","1","5870","5880",""
"1657","独生子？打一字","兀","饿","问","把","1","5870","5880",""
"1658","一寸之口？（打一字）","団","国","网","图","1","5870","5880",""
"1659","疑点有二？(打一字)","凝","飞","都","说","1","5870","5880",""
"1660","王者之道？（打一字）","璐","但","才","事","1","5870","5880",""
